Property,X,Y,Z,Value
Sini,1,8,1,0.2
Sini,1,8,2,0.2
Sini,1,9,0,0.2
Sini,1,9,1,0.2
Sini,1,9,2,0.2
Sini,1,10,0,0.2
Sini,1,10,1,0.2
Sini,1,10,2,0.2
Sini,1,11,0,0.2
Sini,1,11,1,0.2
Sini,1,11,2,0.2
Sini,1,12,0,0.2
Sini,1,12,1,0.2
Sini,1,12,2,0.2
Sini,1,13,0,0.2
Sini,1,13,1,0.2
Sini,1,13,2,0.2
Sini,1,14,0,0.2
Sini,1,14,1,0.2
Sini,1,14,2,0.2
Sini,1,15,0,0.2
Sini,1,15,1,0.2
Sini,1,15,2,0.2
Sini,1,16,0,0.2
Sini,1,16,1,0.2
Sini,1,16,2,0.2
Sini,1,17,0,0.2
Sini,1,17,1,0.2
Sini,1,17,2,0.2
Sini,1,18,0,0.2
Sini,1,18,1,0.2
Sini,1,18,2,0.2
Sini,1,19,0,0.2
Sini,1,19,1,0.2
Sini,1,19,2,0.2
Sini,1,20,0,0.2
Sini,1,20,1,0.2
Sini,1,20,2,0.2
Sini,1,21,0,0.2
Sini,1,21,1,0.2
Sini,1,21,2,0.2
Sini,1,22,0,0.2
Sini,1,22,1,0.2
Sini,1,22,2,0.2
Sini,1,23,0,0.2
Sini,1,23,1,0.2
Sini,1,23,2,0.2
Sini,1,24,0,0.2
Sini,1,24,1,0.2
Sini,1,24,2,0.2
Sini,1,25,0,0.2
Sini,1,25,1,0.2
Sini,1,25,2,0.2
Sini,1,26,0,0.2
Sini,1,26,1,0.2
Sini,1,26,2,0.2
Sini,1,27,0,0.2
Sini,1,27,1,0.2
Sini,1,27,2,0.2
Sini,1,28,0,0.2
Sini,1,28,1,0.2
Sini,1,28,2,0.2
Sini,1,29,0,0.2
Sini,1,29,1,0.2
Sini,1,29,2,0.2
Sini,1,30,0,0.2
Sini,1,30,1,0.2
Sini,1,30,2,0.2
Sini,1,31,0,0.2
Sini,1,31,1,0.2
Sini,1,31,2,0.2
Sini,1,32,0,0.2
Sini,1,32,1,0.2
Sini,1,32,2,0.2
Sini,1,33,0,0.2
Sini,1,33,1,0.2
Sini,1,33,2,0.2
Sini,1,34,0,0.2
Sini,1,34,1,0.2
Sini,1,34,2,0.2
Sini,1,35,0,0.2
Sini,1,35,1,0.2
Sini,1,35,2,0.2
Sini,1,36,0,0.2
Sini,1,36,1,0.2
Sini,1,36,2,0.2
Sini,1,37,0,0.2
Sini,1,37,1,0.2
Sini,1,37,2,0.2
Sini,1,38,0,0.2
Sini,1,38,1,0.2
Sini,1,38,2,0.2
Sini,1,39,0,0.2
Sini,1,39,1,0.2
Sini,1,39,2,0.2
Sini,2,0,0,0.2
Sini,2,0,1,0.2
Sini,2,0,2,0.2
Sini,2,1,0,0.2
Sini,2,1,1,0.2
Sini,2,1,2,0.2
Sini,2,2,0,0.2
Sini,2,2,1,0.2
Sini,2,2,2,0.2
Sini,2,3,0,0.2
Sini,2,3,1,0.2
Sini,2,3,2,0.2
Sini,2,4,0,0.2
Sini,2,4,1,0.2
Sini,2,4,2,0.2
Sini,2,5,0,0.2
Sini,2,5,1,0.2
Sini,2,5,2,0.2
Sini,2,6,0,0.2
Sini,2,6,1,0.2
Sini,2,6,2,0.2
Sini,2,7,0,0.2
Sini,2,7,1,0.2
Sini,2,7,2,0.2
Sini,2,8,0,0.2
Sini,2,8,1,0.2
Sini,2,8,2,0.2
Sini,2,9,0,0.2
Sini,2,9,1,0.2
Sini,2,9,2,0.2
Sini,2,10,0,0.2
Sini,2,10,1,0.2
Sini,2,10,2,0.2
Sini,2,11,0,0.2
Sini,2,11,1,0.2
Sini,2,11,2,0.2
Sini,2,12,0,0.2
Sini,2,12,1,0.2
Sini,2,12,2,0.2
Sini,2,13,0,0.2
Sini,2,13,1,0.2
Sini,2,13,2,0.2
Sini,2,14,0,0.2
Sini,2,14,1,0.2
Sini,2,14,2,0.2
Sini,2,15,0,0.2
Sini,2,15,1,0.2
Sini,2,15,2,0.2
Sini,2,16,0,0.2
Sini,2,16,1,0.2
Sini,2,16,2,0.2
Sini,2,17,0,0.2
Sini,2,17,1,0.2
Sini,2,17,2,0.2
Sini,2,18,0,0.2
Sini,2,18,1,0.2
Sini,2,18,2,0.2
Sini,2,19,0,0.2
Sini,2,19,1,0.2
Sini,2,19,2,0.2
Sini,2,20,0,0.2
Sini,2,20,1,0.2
Sini,2,20,2,0.2
Sini,2,21,0,0.2
Sini,2,21,1,0.2
Sini,2,21,2,0.2
Sini,2,22,0,0.2
Sini,2,22,1,0.2
Sini,2,22,2,0.2
Sini,2,23,0,0.2
Sini,2,23,1,0.2
Sini,2,23,2,0.2
Sini,2,24,0,0.2
Sini,2,24,1,0.2
Sini,2,24,2,0.2
Sini,2,25,0,0.2
Sini,2,25,1,0.2
Sini,2,25,2,0.2
Sini,2,26,0,0.2
Sini,2,26,1,0.2
Sini,2,26,2,0.2
Sini,2,27,0,0.2
Sini,2,27,1,0.2
Sini,2,27,2,0.2
Sini,2,28,0,0.2
Sini,2,28,1,0.2
Sini,2,28,2,0.2
Sini,2,29,0,0.2
Sini,2,29,1,0.2
Sini,2,29,2,0.2
Sini,2,30,0,0.2
Sini,2,30,1,0.2
Sini,2,30,2,0.2
Sini,2,31,0,0.2
Sini,2,31,1,0.2
Sini,2,31,2,0.2
Sini,2,32,0,0.2
Sini,2,32,1,0.2
Sini,2,32,2,0.2
Sini,2,33,0,0.2
Sini,2,33,1,0.2
Sini,2,33,2,0.2
Sini,2,34,0,0.2
Sini,2,34,1,0.2
Sini,2,34,2,0.2
Sini,2,35,0,0.2
Sini,2,35,1,0.2
Sini,2,35,2,0.2
Sini,2,36,0,0.2
Sini,2,36,1,0.2
Sini,2,36,2,0.2
Sini,2,37,0,0.2
Sini,2,37,1,0.2
Sini,2,37,2,0.2
Sini,2,38,0,0.2
Sini,2,38,1,0.2
Sini,2,38,2,0.2
Sini,2,39,0,0.2
Sini,2,39,1,0.2
Sini,2,39,2,0.2
Sini,3,0,0,0.2
Sini,3,0,1,0.2
Sini,3,0,2,0.2
Sini,3,1,0,0.2
Sini,3,1,1,0.2
Sini,3,1,2,0.2
Sini,3,2,0,0.2
Sini,3,2,1,0.2
Sini,3,2,2,0.2
Sini,3,3,0,0.2
Sini,3,3,1,0.2
Sini,3,3,2,0.2
Sini,3,4,0,0.2
Sini,3,4,1,0.2
Sini,3,4,2,0.2
Sini,3,5,0,0.2
Sini,3,5,1,0.2
Sini,3,5,2,0.2
Sini,3,6,0,0.2
Sini,3,6,1,0.2
Sini,3,6,2,0.2
Sini,3,7,0,0.2
Sini,3,7,1,0.2
Sini,3,7,2,0.2
Sini,3,8,0,0.2
Sini,3,8,1,0.2
Sini,3,8,2,0.2
Sini,3,9,0,0.2
Sini,3,9,1,0.2
Sini,3,9,2,0.2
Sini,3,10,0,0.2
Sini,3,10,1,0.2
Sini,3,10,2,0.2
Sini,3,11,0,0.2
Sini,3,11,1,0.2
Sini,3,11,2,0.2
Sini,3,12,0,0.2
Sini,3,12,1,0.2
Sini,3,12,2,0.2
Sini,3,13,0,0.2
Sini,3,13,1,0.2
Sini,3,13,2,0.2
Sini,3,14,0,0.2
Sini,3,14,1,0.2
Sini,3,14,2,0.2
Sini,3,15,0,0.2
Sini,3,15,1,0.2
Sini,3,15,2,0.2
Sini,3,16,0,0.2
Sini,3,16,1,0.2
Sini,3,16,2,0.2
Sini,3,17,0,0.2
Sini,3,17,1,0.2
Sini,3,17,2,0.2
Sini,3,18,0,0.2
Sini,3,18,1,0.2
Sini,3,18,2,0.2
Sini,3,19,0,0.2
Sini,3,19,1,0.2
Sini,3,19,2,0.2
Sini,3,20,0,0.2
Sini,3,20,1,0.2
Sini,3,20,2,0.2
Sini,3,21,0,0.2
Sini,3,21,1,0.2
Sini,3,21,2,0.2
Sini,3,22,0,0.2
Sini,3,22,1,0.2
Sini,3,22,2,0.2
Sini,3,23,0,0.2
Sini,3,23,1,0.2
Sini,3,23,2,0.2
Sini,3,24,0,0.2
Sini,3,24,1,0.2
Sini,3,24,2,0.2
Sini,3,25,0,0.2
Sini,3,25,1,0.2
Sini,3,25,2,0.2
Sini,3,26,0,0.2
Sini,3,26,1,0.2
Sini,3,26,2,0.2
Sini,3,27,0,0.2
Sini,3,27,1,0.2
Sini,3,27,2,0.2
Sini,3,28,0,0.2
Sini,3,28,1,0.2
Sini,3,28,2,0.2
Sini,3,29,0,0.2
Sini,3,29,1,0.2
Sini,3,29,2,0.2
Sini,3,30,0,0.2
Sini,3,30,1,0.2
Sini,3,30,2,0.2
Sini,3,31,0,0.2
Sini,3,31,1,0.2
Sini,3,31,2,0.2
Sini,3,32,0,0.2
Sini,3,32,1,0.2
Sini,3,32,2,0.2
Sini,3,33,0,0.2
Sini,3,33,1,0.2
Sini,3,33,2,0.2
Sini,3,34,0,0.2
Sini,3,34,1,0.2
Sini,3,34,2,0.2
Sini,3,35,0,0.2
Sini,3,35,1,0.2
Sini,3,35,2,0.2
Sini,3,36,0,0.2
Sini,3,36,1,0.2
Sini,3,36,2,0.2
Sini,3,37,0,0.2
Sini,3,37,1,0.2
Sini,3,37,2,0.2
Sini,3,38,0,0.2
Sini,3,38,1,0.2
Sini,3,38,2,0.2
Sini,3,39,0,0.2
Sini,3,39,1,0.2
Sini,3,39,2,0.2
Sini,4,0,0,0.2
Sini,4,0,1,0.2
Sini,4,0,2,0.2
Sini,4,1,0,0.2
Sini,4,1,1,0.2
Sini,4,1,2,0.2
Sini,4,2,0,0.2
Sini,4,2,1,0.2
Sini,4,2,2,0.2
Sini,4,3,0,0.2
Sini,4,3,1,0.2
Sini,4,3,2,0.2
Sini,4,4,0,0.2
Sini,4,4,1,0.2
Sini,4,4,2,0.2
Sini,4,5,0,0.2
Sini,4,5,1,0.2
Sini,4,5,2,0.2
Sini,4,6,0,0.2
Sini,4,6,1,0.2
Sini,4,6,2,0.2
Sini,4,7,0,0.2
Sini,4,7,1,0.2
Sini,4,7,2,0.2
Sini,4,8,0,0.2
Sini,4,8,1,0.2
Sini,4,8,2,0.2
Sini,4,9,0,0.2
Sini,4,9,1,0.2
Sini,4,9,2,0.2
Sini,4,10,0,0.2
Sini,4,10,1,0.2
Sini,4,10,2,0.2
Sini,4,11,0,0.2
Sini,4,11,1,0.2
Sini,4,11,2,0.2
Sini,4,12,0,0.2
Sini,4,12,1,0.2
Sini,4,12,2,0.2
Sini,4,13,0,0.2
Sini,4,13,1,0.2
Sini,4,13,2,0.2
Sini,4,14,0,0.2
Sini,4,14,1,0.2
Sini,4,14,2,0.2
Sini,4,15,0,0.2
Sini,4,15,1,0.2
Sini,4,15,2,0.2
Sini,4,16,0,0.2
Sini,4,16,1,0.2
Sini,4,16,2,0.2
Sini,4,17,0,0.2
Sini,4,17,1,0.2
Sini,4,17,2,0.2
Sini,4,18,0,0.2
Sini,4,18,1,0.2
Sini,4,18,2,0.2
Sini,4,19,0,0.2
Sini,4,19,1,0.2
Sini,4,19,2,0.2
Sini,4,20,0,0.2
Sini,4,20,1,0.2
Sini,4,20,2,0.2
Sini,4,21,0,0.2
Sini,4,21,1,0.2
Sini,4,21,2,0.2
Sini,4,22,0,0.2
Sini,4,22,1,0.2
Sini,4,22,2,0.2
Sini,4,23,0,0.2
Sini,4,23,1,0.2
Sini,4,23,2,0.2
Sini,4,24,0,0.2
Sini,4,24,1,0.2
Sini,4,24,2,0.2
Sini,4,25,0,0.2
Sini,4,25,1,0.2
Sini,4,25,2,0.2
Sini,4,26,0,0.2
Sini,4,26,1,0.2
Sini,4,26,2,0.2
Sini,4,27,0,0.2
Sini,4,27,1,0.2
Sini,4,27,2,0.2
Sini,4,28,0,0.2
Sini,4,28,1,0.2
Sini,4,28,2,0.2
Sini,4,29,0,0.2
Sini,4,29,1,0.2
Sini,4,29,2,0.2
Sini,4,30,0,0.2
Sini,4,30,1,0.2
Sini,4,30,2,0.2
Sini,4,31,0,0.2
Sini,4,31,1,0.2
Sini,4,31,2,0.2
Sini,4,32,0,0.2
Sini,4,32,1,0.2
Sini,4,32,2,0.2
Sini,4,33,0,0.2
Sini,4,33,1,0.2
Sini,4,33,2,0.2
Sini,4,34,0,0.2
Sini,4,34,1,0.2
Sini,4,34,2,0.2
Sini,4,35,0,0.2
Sini,4,35,1,0.2
Sini,4,35,2,0.2
Sini,4,36,0,0.2
Sini,4,36,1,0.2
Sini,4,36,2,0.2
Sini,4,37,0,0.2
Sini,4,37,1,0.2
Sini,4,37,2,0.2
Sini,4,38,0,0.2
Sini,4,38,1,0.2
Sini,4,38,2,0.2
Sini,4,39,0,0.2
Sini,4,39,1,0.2
Sini,4,39,2,0.2
Sini,5,0,0,0.2
Sini,5,0,1,0.2
Sini,5,0,2,0.2
Sini,5,1,0,0.2
Sini,5,1,1,0.2
Sini,5,1,2,0.2
Sini,5,2,0,0.2
Sini,5,2,1,0.2
Sini,5,2,2,0.2
Sini,5,3,0,0.2
Sini,5,3,1,0.2
Sini,5,3,2,0.2
Sini,5,4,0,0.2
Sini,5,4,1,0.2
Sini,5,4,2,0.2
Sini,5,5,0,0.2
Sini,5,5,1,0.2
Sini,5,5,2,0.2
Sini,5,6,0,0.2
Sini,5,6,1,0.2
Sini,5,6,2,0.2
Sini,5,7,0,0.2
Sini,5,7,1,0.2
Sini,5,7,2,0.2
Sini,5,8,0,0.2
Sini,5,8,1,0.2
Sini,5,8,2,0.2
Sini,5,9,0,0.2
Sini,5,9,1,0.2
Sini,5,9,2,0.2
Sini,5,10,0,0.2
Sini,5,10,1,0.2
Sini,5,10,2,0.2
Sini,5,11,0,0.2
Sini,5,11,1,0.2
Sini,5,11,2,0.2
Sini,5,12,0,0.2
Sini,5,12,1,0.2
Sini,5,12,2,0.2
Sini,5,13,0,0.2
Sini,5,13,1,0.2
Sini,5,13,2,0.2
Sini,5,14,0,0.2
Sini,5,14,1,0.2
Sini,5,14,2,0.2
Sini,5,15,0,0.2
Sini,5,15,1,0.2
Sini,5,15,2,0.2
Sini,5,16,0,0.2
Sini,5,16,1,0.2
Sini,5,16,2,0.2
Sini,5,17,0,0.2
Sini,5,17,1,0.2
Sini,5,17,2,0.2
Sini,5,18,0,0.2
Sini,5,18,1,0.2
Sini,5,18,2,0.2
Sini,5,19,0,0.2
Sini,5,19,1,0.2
Sini,5,19,2,0.2
Sini,5,20,0,0.2
Sini,5,20,1,0.2
Sini,5,20,2,0.2
Sini,5,21,0,0.2
Sini,5,21,1,0.2
Sini,5,21,2,0.2
Sini,5,22,0,0.2
Sini,5,22,1,0.2
Sini,5,22,2,0.2
Sini,5,23,0,0.2
Sini,5,23,1,0.2
Sini,5,23,2,0.2
Sini,5,24,0,0.2
Sini,5,24,1,0.2
Sini,5,24,2,0.2
Sini,5,25,0,0.2
Sini,5,25,1,0.2
Sini,5,25,2,0.2
Sini,5,26,0,0.2
Sini,5,26,1,0.2
Sini,5,26,2,0.2
Sini,5,27,0,0.2
Sini,5,27,1,0.2
Sini,5,27,2,0.2
Sini,5,28,0,0.2
Sini,5,28,1,0.2
Sini,5,28,2,0.2
Sini,5,29,0,0.2
Sini,5,29,1,0.2
Sini,5,29,2,0.2
Sini,5,30,0,0.2
Sini,5,30,1,0.2
Sini,5,30,2,0.2
Sini,5,31,0,0.2
Sini,5,31,1,0.2
Sini,5,31,2,0.2
Sini,5,32,0,0.2
Sini,5,32,1,0.2
Sini,5,32,2,0.2
Sini,5,33,0,0.2
Sini,5,33,1,0.2
Sini,5,33,2,0.2
Sini,5,34,0,0.2
Sini,5,34,1,0.2
Sini,5,34,2,0.2
Sini,5,35,0,0.2
Sini,5,35,1,0.2
Sini,5,35,2,0.2
Sini,5,36,0,0.2
Sini,5,36,1,0.2
Sini,5,36,2,0.2
Sini,5,37,0,0.2
Sini,5,37,1,0.2
Sini,5,37,2,0.2
Sini,5,38,0,0.2
Sini,5,38,1,0.2
Sini,5,38,2,0.2
Sini,5,39,0,0.2
Sini,5,39,1,0.2
Sini,5,39,2,0.2
Sini,6,0,0,0.2
Sini,6,0,1,0.2
Sini,6,0,2,0.2
Sini,6,1,0,0.2
Sini,6,1,1,0.2
Sini,6,1,2,0.2
Sini,6,2,0,0.2
Sini,6,2,1,0.2
Sini,6,2,2,0.2
Sini,6,3,0,0.2
Sini,6,3,1,0.2
Sini,6,3,2,0.2
Sini,6,4,0,0.2
Sini,6,4,1,0.2
Sini,6,4,2,0.2
Sini,6,5,0,0.2
Sini,6,5,1,0.2
Sini,6,5,2,0.2
Sini,6,6,0,0.2
Sini,6,6,1,0.2
Sini,6,6,2,0.2
Sini,6,7,0,0.2
Sini,6,7,1,0.2
Sini,6,7,2,0.2
Sini,6,8,0,0.2
Sini,6,8,1,0.2
Sini,6,8,2,0.2
Sini,6,9,0,0.2
Sini,6,9,1,0.2
Sini,6,9,2,0.2
Sini,6,10,0,0.2
Sini,6,10,1,0.2
Sini,6,10,2,0.2
Sini,6,11,0,0.2
Sini,6,11,1,0.2
Sini,6,11,2,0.2
Sini,6,12,0,0.2
Sini,6,12,1,0.2
Sini,6,12,2,0.2
Sini,6,13,0,0.2
Sini,6,13,1,0.2
Sini,6,13,2,0.2
Sini,6,14,0,0.2
Sini,6,14,1,0.2
Sini,6,14,2,0.2
Sini,6,15,0,0.2
Sini,6,15,1,0.2
Sini,6,15,2,0.2
Sini,6,16,0,0.2
Sini,6,16,1,0.2
Sini,6,16,2,0.2
Sini,6,17,0,0.2
Sini,6,17,1,0.2
Sini,6,17,2,0.2
Sini,6,18,0,0.2
Sini,6,18,1,0.2
Sini,6,18,2,0.2
Sini,6,19,0,0.2
Sini,6,19,1,0.2
Sini,6,19,2,0.2
Sini,6,20,0,0.2
Sini,6,20,1,0.2
Sini,6,20,2,0.2
Sini,6,21,0,0.2
Sini,6,21,1,0.2
Sini,6,21,2,0.2
Sini,6,22,0,0.2
Sini,6,22,1,0.2
Sini,6,22,2,0.2
Sini,6,23,0,0.2
Sini,6,23,1,0.2
Sini,6,23,2,0.2
Sini,6,24,0,0.2
Sini,6,24,1,0.2
Sini,6,24,2,0.2
Sini,6,25,0,0.2
Sini,6,25,1,0.2
Sini,6,25,2,0.2
Sini,6,26,0,0.2
Sini,6,26,1,0.2
Sini,6,26,2,0.2
Sini,6,27,0,0.2
Sini,6,27,1,0.2
Sini,6,27,2,0.2
Sini,6,28,0,0.2
Sini,6,28,1,0.2
Sini,6,28,2,0.2
Sini,6,29,0,0.2
Sini,6,29,1,0.2
Sini,6,29,2,0.2
Sini,6,30,0,0.2
Sini,6,30,1,0.2
Sini,6,30,2,0.2
Sini,6,31,0,0.2
Sini,6,31,1,0.2
Sini,6,31,2,0.2
Sini,6,32,0,0.2
Sini,6,32,1,0.2
Sini,6,32,2,0.2
Sini,6,33,0,0.2
Sini,6,33,1,0.2
Sini,6,33,2,0.2
Sini,6,34,0,0.2
Sini,6,34,1,0.2
Sini,6,34,2,0.2
Sini,6,35,0,0.2
Sini,6,35,1,0.2
Sini,6,35,2,0.2
Sini,6,36,0,0.2
Sini,6,36,1,0.2
Sini,6,36,2,0.2
Sini,6,37,0,0.2
Sini,6,37,1,0.2
Sini,6,37,2,0.2
Sini,6,38,0,0.2
Sini,6,38,1,0.2
Sini,6,38,2,0.2
Sini,6,39,0,0.2
Sini,6,39,1,0.2
Sini,6,39,2,0.2
Sini,7,0,0,0.2
Sini,7,0,1,0.2
Sini,7,0,2,0.2
Sini,7,1,0,0.2
Sini,7,1,1,0.2
Sini,7,1,2,0.2
Sini,7,2,0,0.2
Sini,7,2,1,0.2
Sini,7,2,2,0.2
Sini,7,3,0,0.2
Sini,7,3,1,0.2
Sini,7,3,2,0.2
Sini,7,4,0,0.2
Sini,7,4,1,0.2
Sini,7,4,2,0.2
Sini,7,5,0,0.2
Sini,7,5,1,0.2
Sini,7,5,2,0.2
Sini,7,6,0,0.2
Sini,7,6,1,0.2
Sini,7,6,2,0.2
Sini,7,7,0,0.2
Sini,7,7,1,0.2
Sini,7,7,2,0.2
Sini,7,8,0,0.2
Sini,7,8,1,0.2
Sini,7,8,2,0.2
Sini,7,9,0,0.2
Sini,7,9,1,0.2
Sini,7,9,2,0.2
Sini,7,10,0,0.2
Sini,7,10,1,0.2
Sini,7,10,2,0.2
Sini,7,11,0,0.2
Sini,7,11,1,0.2
Sini,7,11,2,0.2
Sini,7,12,0,0.2
Sini,7,12,1,0.2
Sini,7,12,2,0.2
Sini,7,13,0,0.2
Sini,7,13,1,0.2
Sini,7,13,2,0.2
Sini,7,14,0,0.2
Sini,7,14,1,0.2
Sini,7,14,2,0.2
Sini,7,15,0,0.2
Sini,7,15,1,0.2
Sini,7,15,2,0.2
Sini,7,16,0,0.2
Sini,7,16,1,0.2
Sini,7,16,2,0.2
Sini,7,17,0,0.2
Sini,7,17,1,0.2
Sini,7,17,2,0.2
Sini,7,18,0,0.2
Sini,7,18,1,0.2
Sini,7,18,2,0.2
Sini,7,19,0,0.2
Sini,7,19,1,0.2
Sini,7,19,2,0.2
Sini,7,20,0,0.2
Sini,7,20,1,0.2
Sini,7,20,2,0.2
Sini,7,21,0,0.2
Sini,7,21,1,0.2
Sini,7,21,2,0.2
Sini,7,22,0,0.2
Sini,7,22,1,0.2
Sini,7,22,2,0.2
Sini,7,23,0,0.2
Sini,7,23,1,0.2
Sini,7,23,2,0.2
Sini,7,24,0,0.2
Sini,7,24,1,0.2
Sini,7,24,2,0.2
Sini,7,25,0,0.2
Sini,7,25,1,0.2
Sini,7,25,2,0.2
Sini,7,26,0,0.2
Sini,7,26,1,0.2
Sini,7,26,2,0.2
Sini,7,27,0,0.2
Sini,7,27,1,0.2
Sini,7,27,2,0.2
Sini,7,28,0,0.2
Sini,7,28,1,0.2
Sini,7,28,2,0.2
Sini,7,29,0,0.2
Sini,7,29,1,0.2
Sini,7,29,2,0.2
Sini,7,30,0,0.2
Sini,7,30,1,0.2
Sini,7,30,2,0.2
Sini,7,31,0,0.2
Sini,7,31,1,0.2
Sini,7,31,2,0.2
Sini,7,32,0,0.2
Sini,7,32,1,0.2
Sini,7,32,2,0.2
Sini,7,33,0,0.2
Sini,7,33,1,0.2
Sini,7,33,2,0.2
Sini,7,34,0,0.2
Sini,7,34,1,0.2
Sini,7,34,2,0.2
Sini,7,35,0,0.2
Sini,7,35,1,0.2
Sini,7,35,2,0.2
Sini,7,36,0,0.2
Sini,7,36,1,0.2
Sini,7,36,2,0.2
Sini,7,37,0,0.2
Sini,7,37,1,0.2
Sini,7,37,2,0.2
Sini,7,38,0,0.2
Sini,7,38,1,0.2
Sini,7,38,2,0.2
Sini,7,39,0,0.2
Sini,7,39,1,0.2
Sini,7,39,2,0.2
Sini,8,0,0,0.2
Sini,8,0,1,0.2
Sini,8,0,2,0.2
Sini,8,1,0,0.2
Sini,8,1,1,0.2
Sini,8,1,2,0.2
Sini,8,2,0,0.2
Sini,8,2,1,0.2
Sini,8,2,2,0.2
Sini,8,3,0,0.2
Sini,8,3,1,0.2
Sini,8,3,2,0.2
Sini,8,4,0,0.2
Sini,8,4,1,0.2
Sini,8,4,2,0.2
Sini,8,5,0,0.2
Sini,8,5,1,0.2
Sini,8,5,2,0.2
Sini,8,6,0,0.2
Sini,8,6,1,0.2
Sini,8,6,2,0.2
Sini,8,7,0,0.2
Sini,8,7,1,0.2
Sini,8,7,2,0.2
Sini,8,8,0,0.2
Sini,8,8,1,0.2
Sini,8,8,2,0.2
Sini,8,9,0,0.2
Sini,8,9,1,0.2
Sini,8,9,2,0.2
Sini,8,10,0,0.2
Sini,8,10,1,0.2
Sini,8,10,2,0.2
Sini,8,11,0,0.2
Sini,8,11,1,0.2
Sini,8,11,2,0.2
Sini,8,12,0,0.2
Sini,8,12,1,0.2
Sini,8,12,2,0.2
Sini,8,13,0,0.2
Sini,8,13,1,0.2
Sini,8,13,2,0.2
Sini,8,14,0,0.2
Sini,8,14,1,0.2
Sini,8,14,2,0.2
Sini,8,15,0,0.2
Sini,8,15,1,0.2
Sini,8,15,2,0.2
Sini,8,16,0,0.2
Sini,8,16,1,0.2
Sini,8,16,2,0.2
Sini,8,17,0,0.2
Sini,8,17,1,0.2
Sini,8,17,2,0.2
Sini,8,18,0,0.2
Sini,8,18,1,0.2
Sini,8,18,2,0.2
Sini,8,19,0,0.2
Sini,8,19,1,0.2
Sini,8,19,2,0.2
Sini,8,20,0,0.2
Sini,8,20,1,0.2
Sini,8,20,2,0.2
Sini,8,21,0,0.2
Sini,8,21,1,0.2
Sini,8,21,2,0.2
Sini,8,22,0,0.2
Sini,8,22,1,0.2
Sini,8,22,2,0.2
Sini,8,23,0,0.2
Sini,8,23,1,0.2
Sini,8,23,2,0.2
Sini,8,24,0,0.2
Sini,8,24,1,0.2
Sini,8,24,2,0.2
Sini,8,25,0,0.2
Sini,8,25,1,0.2
Sini,8,25,2,0.2
Sini,8,26,0,0.2
Sini,8,26,1,0.2
Sini,8,26,2,0.2
Sini,8,27,0,0.2
Sini,8,27,1,0.2
Sini,8,27,2,0.2
Sini,8,28,0,0.2
Sini,8,28,1,0.2
Sini,8,28,2,0.2
Sini,8,29,0,0.2
Sini,8,29,1,0.2
Sini,8,29,2,0.2
Sini,8,30,0,0.2
Sini,8,30,1,0.2
Sini,8,30,2,0.2
Sini,8,31,0,0.2
Sini,8,31,1,0.2
Sini,8,31,2,0.2
Sini,8,32,0,0.2
Sini,8,32,1,0.2
Sini,8,32,2,0.2
Sini,8,33,0,0.2
Sini,8,33,1,0.2
Sini,8,33,2,0.2
Sini,8,34,0,0.2
Sini,8,34,1,0.2
Sini,8,34,2,0.2
Sini,8,35,0,0.2
Sini,8,35,1,0.2
Sini,8,35,2,0.2
Sini,8,36,0,0.2
Sini,8,36,1,0.2
Sini,8,36,2,0.2
Sini,8,37,0,0.2
Sini,8,37,1,0.2
Sini,8,37,2,0.2
Sini,8,38,0,0.2
Sini,8,38,1,0.2
Sini,8,38,2,0.2
Sini,8,39,0,0.2
Sini,8,39,1,0.2
Sini,8,39,2,0.2
Sini,9,0,0,0.2
Sini,9,0,1,0.2
Sini,9,0,2,0.2
Sini,9,1,0,0.2
Sini,9,1,1,0.2
Sini,9,1,2,0.2
Sini,9,2,0,0.2
Sini,9,2,1,0.2
Sini,9,2,2,0.2
Sini,9,3,0,0.2
Sini,9,3,1,0.2
Sini,9,3,2,0.2
Sini,9,4,0,0.2
Sini,9,4,1,0.2
Sini,9,4,2,0.2
Sini,9,5,0,0.2
Sini,9,5,1,0.2
Sini,9,5,2,0.2
Sini,9,6,0,0.2
Sini,9,6,1,0.2
Sini,9,6,2,0.2
Sini,9,7,0,0.2
Sini,9,7,1,0.2
Sini,9,7,2,0.2
Sini,9,8,0,0.2
Sini,9,8,1,0.2
Sini,9,8,2,0.2
Sini,9,9,0,0.2
Sini,9,9,1,0.2
Sini,9,9,2,0.2
Sini,9,10,0,0.2
Sini,9,10,1,0.2
Sini,9,10,2,0.2
Sini,9,11,0,0.2
Sini,9,11,1,0.2
Sini,9,11,2,0.2
Sini,9,12,0,0.2
Sini,9,12,1,0.2
Sini,9,12,2,0.2
Sini,9,13,0,0.2
Sini,9,13,1,0.2
Sini,9,13,2,0.2
Sini,9,14,0,0.2
Sini,9,14,1,0.2
Sini,9,14,2,0.2
Sini,9,15,0,0.2
Sini,9,15,1,0.2
Sini,9,15,2,0.2
Sini,9,16,0,0.2
Sini,9,16,1,0.2
Sini,9,16,2,0.2
Sini,9,17,0,0.2
Sini,9,17,1,0.2
Sini,9,17,2,0.2
Sini,9,18,0,0.2
Sini,9,18,1,0.2
Sini,9,18,2,0.2
Sini,9,19,0,0.2
Sini,9,19,1,0.2
Sini,9,19,2,0.2
Sini,9,20,0,0.2
Sini,9,20,1,0.2
Sini,9,20,2,0.2
Sini,9,21,0,0.2
