Model_ID,X,Y,Z,Permeability,Source_Q,Source_Qw,Porosity,Time_Index,Pini,Sini
1,17,29,1,0.19080658,0.0,0.0,0.09540329,0.016666668,1.0,0.2
1,17,29,2,0.7418147,0.0,0.0,0.37090734,0.016666668,1.0,0.2
1,17,30,0,0.8115427,0.0,0.0,0.40577134,0.016666668,1.0,0.2
1,17,30,1,0.19061492,0.0,0.0,0.09530746,0.016666668,1.0,0.2
1,17,30,2,0.79944485,0.0,0.0,0.39972243,0.016666668,1.0,0.2
1,17,31,0,0.40996695,0.0,0.0,0.20498347,0.016666668,1.0,0.2
1,17,31,1,0.20923257,0.0,0.0,0.104616284,0.016666668,1.0,0.2
1,17,31,2,0.8570722,0.0,0.0,0.4285361,0.016666668,1.0,0.2
1,17,32,0,0.40943795,0.0,0.0,0.20471898,0.016666668,1.0,0.2
1,17,32,1,0.7530308,0.0,0.0,0.3765154,0.016666668,1.0,0.2
1,17,32,2,0.8365246,0.0,0.0,0.4182623,0.016666668,1.0,0.2
1,17,33,0,0.40868634,0.0,0.0,0.20434317,0.016666668,1.0,0.2
1,17,33,1,0.80575246,0.0,0.0,0.40287623,0.016666668,1.0,0.2
1,17,33,2,0.8003468,0.0,0.0,0.4001734,0.016666668,1.0,0.2
1,17,34,0,0.4078885,0.0,0.0,0.20394425,0.016666668,1.0,0.2
1,17,34,1,0.71525437,0.0,0.0,0.35762718,0.016666668,1.0,0.2
1,17,34,2,0.77763116,0.0,0.0,0.38881558,0.016666668,1.0,0.2
1,17,35,0,0.40109232,0.0,0.0,0.20054616,0.016666668,1.0,0.2
1,17,35,1,0.6247562,0.0,0.0,0.3123781,0.016666668,1.0,0.2
1,17,35,2,0.8222385,0.0,0.0,0.41111925,0.016666668,1.0,0.2
1,17,36,0,0.3643074,0.0,0.0,0.1821537,0.016666668,1.0,0.2
1,17,36,1,0.61786467,0.0,0.0,0.30893233,0.016666668,1.0,0.2
1,17,36,2,0.8668487,0.0,0.0,0.43342435,0.016666668,1.0,0.2
1,17,37,0,0.3275225,0.0,0.0,0.16376124,0.016666668,1.0,0.2
1,17,37,1,0.69457966,0.0,0.0,0.34728983,0.016666668,1.0,0.2
1,17,37,2,0.89005864,0.0,0.0,0.44502932,0.016666668,1.0,0.2
1,17,38,0,0.3526085,0.0,0.0,0.17630425,0.016666668,1.0,0.2
1,17,38,1,0.3324281,0.0,0.0,0.16621405,0.016666668,1.0,0.2
1,17,38,2,0.89186823,0.0,0.0,0.44593412,0.016666668,1.0,0.2
1,17,39,0,0.43956256,0.0,0.0,0.21978128,0.016666668,1.0,0.2
1,17,39,1,0.37321672,0.0,0.0,0.18660836,0.016666668,1.0,0.2
1,17,39,2,0.89368075,0.0,0.0,0.44684038,0.016666668,1.0,0.2
1,18,0,0,0.7511576,0.0,0.0,0.3755788,0.016666668,1.0,0.2
1,18,0,1,0.5281701,0.0,0.0,0.26408505,0.016666668,1.0,0.2
1,18,0,2,0.5423609,0.0,0.0,0.27118045,0.016666668,1.0,0.2
1,18,1,0,0.59401876,0.0,0.0,0.29700938,0.016666668,1.0,0.2
1,18,1,1,0.36372346,0.0,0.0,0.18186173,0.016666668,1.0,0.2
1,18,1,2,0.5637554,0.0,0.0,0.2818777,0.016666668,1.0,0.2
1,18,2,0,0.67164433,0.0,0.0,0.33582217,0.016666668,1.0,0.2
1,18,2,1,0.32401597,0.0,0.0,0.16200799,0.016666668,1.0,0.2
1,18,2,2,0.9396756,0.0,0.0,0.4698378,0.016666668,1.0,0.2
1,18,3,0,0.7168038,0.0,0.0,0.3584019,0.016666668,1.0,0.2
1,18,3,1,0.28752014,0.0,0.0,0.14376007,0.016666668,1.0,0.2
1,18,3,2,0.96845603,0.0,0.0,0.48422801,0.016666668,1.0,0.2
1,18,4,0,0.7554706,0.0,0.0,0.3777353,0.016666668,1.0,0.2
1,18,4,1,0.2510243,0.0,0.0,0.12551215,0.016666668,1.0,0.2
1,18,4,2,0.9524672,0.0,0.0,0.4762336,0.016666668,1.0,0.2
1,18,5,0,0.78765345,0.0,0.0,0.39382672,0.016666668,1.0,0.2
1,18,5,1,0.44289848,0.0,0.0,0.22144924,0.016666668,1.0,0.2
1,18,5,2,0.92752284,0.0,0.0,0.46376142,0.016666668,1.0,0.2
1,18,6,0,0.7874135,0.0,0.0,0.39370674,0.016666668,1.0,0.2
1,18,6,1,0.89630556,0.0,0.0,0.44815278,0.016666668,1.0,0.2
1,18,6,2,0.91078824,0.0,0.0,0.45539412,0.016666668,1.0,0.2
1,18,7,0,0.78717065,0.0,0.0,0.39358532,0.016666668,1.0,0.2
1,18,7,1,0.9137831,0.0,0.0,0.45689154,0.016666668,1.0,0.2
1,18,7,2,0.9351053,0.0,0.0,0.46755266,0.016666668,1.0,0.2
1,18,8,0,0.7373513,0.0,0.0,0.36867565,0.016666668,1.0,0.2
1,18,8,1,0.9069378,0.0,0.0,0.4534689,0.016666668,1.0,0.2
1,18,8,2,0.9594195,0.0,0.0,0.47970974,0.016666668,1.0,0.2
1,18,9,0,0.5635386,0.0,0.0,0.2817693,0.016666668,1.0,0.2
1,18,9,1,0.87577534,0.0,0.0,0.43788767,0.016666668,1.0,0.2
1,18,9,2,0.9712109,0.0,0.0,0.48560545,0.016666668,1.0,0.2
1,18,10,0,0.6164164,0.0,0.0,0.3082082,0.016666668,1.0,0.2
1,18,10,1,0.3324281,0.0,0.0,0.16621405,0.016666668,1.0,0.2
1,18,10,2,0.97047955,0.0,0.0,0.48523977,0.016666668,1.0,0.2
1,18,11,0,0.65462357,0.0,0.0,0.32731178,0.016666668,1.0,0.2
1,18,11,1,0.37321672,0.0,0.0,0.18660836,0.016666668,1.0,0.2
1,18,11,2,0.9522591,0.0,0.0,0.47612956,0.016666668,1.0,0.2
1,18,12,0,0.61636144,0.0,0.0,0.30818072,0.016666668,1.0,0.2
1,18,12,1,0.37615952,0.0,0.0,0.18807976,0.016666668,1.0,0.2
1,18,12,2,0.96303296,0.0,0.0,0.48151648,0.016666668,1.0,0.2
1,18,13,0,0.57809645,0.0,0.0,0.28904822,0.016666668,1.0,0.2
1,18,13,1,0.34126514,0.0,0.0,0.17063257,0.016666668,1.0,0.2
1,18,13,2,0.9691816,0.0,0.0,0.4845908,0.016666668,1.0,0.2
1,18,14,0,0.5636629,0.0,0.0,0.28183144,0.016666668,1.0,0.2
1,18,14,1,0.3063679,0.0,0.0,0.15318395,0.016666668,1.0,0.2
1,18,14,2,0.97478104,0.0,0.0,0.48739052,0.016666668,1.0,0.2
1,18,15,0,0.57305783,0.0,0.0,0.28652892,0.016666668,1.0,0.2
1,18,15,1,0.24070139,0.0,0.0,0.120350696,0.016666668,1.0,0.2
1,18,15,2,0.9776342,0.0,0.0,0.4888171,0.016666668,1.0,0.2
1,18,16,0,0.58245283,0.0,0.0,0.29122642,0.016666668,1.0,0.2
1,18,16,1,0.16887814,0.0,0.0,0.08443907,0.016666668,1.0,0.2
1,18,16,2,0.98049027,0.0,0.0,0.49024513,0.016666668,1.0,0.2
1,18,17,0,0.23029464,0.0,0.0,0.11514732,0.016666668,1.0,0.2
1,18,17,1,0.23311025,0.0,0.0,0.116555125,0.016666668,1.0,0.2
1,18,17,2,0.40109232,0.0,0.0,0.20054616,0.016666668,1.0,0.2
1,18,18,0,0.2609743,0.0,0.0,0.13048714,0.016666668,1.0,0.2
1,18,18,1,0.2334745,0.0,0.0,0.11673725,0.016666668,1.0,0.2
1,18,18,2,0.668742,0.0,0.0,0.334371,0.016666668,1.0,0.2
1,18,19,0,0.8426444,0.0,0.0,0.4213222,0.016666668,1.0,0.2
1,18,19,1,0.36372346,0.0,0.0,0.18186173,0.016666668,1.0,0.2
1,18,19,2,0.71308917,0.0,0.0,0.35654458,0.016666668,1.0,0.2
1,18,20,0,0.8880611,0.0,0.0,0.44403055,0.016666668,1.0,0.2
1,18,20,1,0.32401597,0.0,0.0,0.16200799,0.016666668,1.0,0.2
1,18,20,2,0.6938425,0.0,0.0,0.34692124,0.016666668,1.0,0.2
1,18,21,0,0.93348074,0.0,0.0,0.46674037,0.016666668,1.0,0.2
1,18,21,1,0.34114084,0.0,0.0,0.17057042,0.016666668,1.0,0.2
1,18,21,2,0.61100775,0.0,0.0,0.30550388,0.016666668,1.0,0.2
1,18,22,0,0.96494955,0.0,0.0,0.48247477,0.016666668,1.0,0.2
1,18,22,1,0.3412796,0.0,0.0,0.1706398,0.016666668,1.0,0.2
1,18,22,2,0.5281701,0.0,0.0,0.26408505,0.016666668,1.0,0.2
1,18,23,0,0.98247623,0.0,0.0,0.49123812,0.016666668,1.0,0.2
1,18,23,1,0.29200083,0.0,0.0,0.14600042,0.016666668,1.0,0.2
1,18,23,2,0.46605927,0.0,0.0,0.23302963,0.016666668,1.0,0.2
1,18,24,0,1.0,0.0,0.0,0.5,0.016666668,1.0,0.2
1,18,24,1,0.24272493,0.0,0.0,0.12136246,0.016666668,1.0,0.2
1,18,24,2,0.40809375,0.0,0.0,0.20404688,0.016666668,1.0,0.2
1,18,25,0,0.9701211,0.0,0.0,0.48506054,0.016666668,1.0,0.2
1,18,25,1,0.64290154,0.0,0.0,0.32145077,0.016666668,1.0,0.2
1,18,25,2,0.35978913,0.0,0.0,0.17989457,0.016666668,1.0,0.2
1,18,26,0,0.9307605,0.0,0.0,0.46538025,0.016666668,1.0,0.2
1,18,26,1,0.22310533,0.0,0.0,0.11155266,0.016666668,1.0,0.2
1,18,26,2,0.35978913,0.0,0.0,0.17989457,0.016666668,1.0,0.2
1,18,27,0,0.8699389,0.0,0.0,0.43496946,0.016666668,1.0,0.2
1,18,27,1,0.23053458,0.0,0.0,0.11526729,0.016666668,1.0,0.2
1,18,27,2,0.668742,0.0,0.0,0.334371,0.016666668,1.0,0.2
1,18,28,0,0.7018181,0.0,0.0,0.35090905,0.016666668,1.0,0.2
1,18,28,1,0.32911238,0.0,0.0,0.16455619,0.016666668,1.0,0.2
1,18,28,2,0.16728967,0.0,0.0,0.08364484,0.016666668,1.0,0.2
1,18,29,0,0.826777,0.0,0.0,0.4133885,0.016666668,1.0,0.2
1,18,29,1,0.42768732,0.0,0.0,0.21384366,0.016666668,1.0,0.2
1,18,29,2,0.6938425,0.0,0.0,0.34692124,0.016666668,1.0,0.2
1,18,30,0,0.43968397,0.0,0.0,0.21984199,0.016666668,1.0,0.2
1,18,30,1,0.4101086,0.0,0.0,0.2050543,0.016666668,1.0,0.2
1,18,30,2,0.61100775,0.0,0.0,0.30550388,0.016666668,1.0,0.2
1,18,31,0,0.41978398,0.0,0.0,0.20989199,0.016666668,1.0,0.2
1,18,31,1,0.27637047,0.0,0.0,0.13818523,0.016666668,1.0,0.2
1,18,31,2,0.5281701,0.0,0.0,0.26408505,0.016666668,1.0,0.2
1,18,32,0,0.39988688,0.0,0.0,0.19994344,0.016666668,1.0,0.2
1,18,32,1,0.14263177,0.0,0.0,0.071315885,0.016666668,1.0,0.2
1,18,32,2,0.46605927,0.0,0.0,0.23302963,0.016666668,1.0,0.2
1,18,33,0,0.40890315,0.0,0.0,0.20445158,0.016666668,1.0,0.2
1,18,33,1,0.6473966,0.0,0.0,0.3236983,0.016666668,1.0,0.2
1,18,33,2,0.40809375,0.0,0.0,0.20404688,0.016666668,1.0,0.2
1,18,34,0,0.42370674,0.0,0.0,0.21185337,0.016666668,1.0,0.2
1,18,34,1,0.54136646,0.0,0.0,0.27068323,0.016666668,1.0,0.2
1,18,34,2,0.35978913,0.0,0.0,0.17989457,0.016666668,1.0,0.2
1,18,35,0,0.4362873,0.0,0.0,0.21814366,0.016666668,1.0,0.2
1,18,35,1,0.43533915,0.0,0.0,0.21766958,0.016666668,1.0,0.2
1,18,35,2,0.35978913,0.0,0.0,0.17989457,0.016666668,1.0,0.2
1,18,36,0,0.4377616,0.0,0.0,0.2188808,0.016666668,1.0,0.2
1,18,36,1,0.40716,0.0,0.0,0.20358,0.016666668,1.0,0.2
1,18,36,2,0.35978913,0.0,0.0,0.17989457,0.016666668,1.0,0.2
1,18,37,0,0.4392388,0.0,0.0,0.2196194,0.016666668,1.0,0.2
1,18,37,1,0.45683485,0.0,0.0,0.22841743,0.016666668,1.0,0.2
1,18,37,2,0.4519148,0.0,0.0,0.2259574,0.016666668,1.0,0.2
1,18,38,0,0.41934747,0.0,0.0,0.20967373,0.016666668,1.0,0.2
1,18,38,1,0.5065068,0.0,0.0,0.2532534,0.016666668,1.0,0.2
1,18,38,2,0.63616604,0.0,0.0,0.31808302,0.016666668,1.0,0.2
1,18,39,0,0.37809053,0.0,0.0,0.18904527,0.016666668,1.0,0.2
1,18,39,1,0.6897781,0.0,0.0,0.34488904,0.016666668,1.0,0.2
1,18,39,2,0.8204173,0.0,0.0,0.41020864,0.016666668,1.0,0.2
1,19,0,0,0.7346513,0.0,0.0,0.36732566,0.016666668,1.0,0.2
1,19,0,1,0.34632397,0.0,0.0,0.17316198,0.016666668,1.0,0.2
1,19,0,2,0.54406065,0.0,0.0,0.27203032,0.016666668,1.0,0.2
1,19,1,0,0.5708927,0.0,0.0,0.28544635,0.016666668,1.0,0.2
1,19,1,1,0.33149728,0.0,0.0,0.16574864,0.016666668,1.0,0.2
1,19,1,2,0.79891294,0.0,0.0,0.39945647,0.016666668,1.0,0.2
1,19,2,0,0.47680134,0.0,0.0,0.23840067,0.016666668,1.0,0.2
1,19,2,1,0.4918882,0.0,0.0,0.2459441,0.016666668,1.0,0.2
1,19,2,2,0.80623233,0.0,0.0,0.40311617,0.016666668,1.0,0.2
1,19,3,0,0.4951808,0.0,0.0,0.2475904,0.016666668,1.0,0.2
1,19,3,1,0.46250942,0.0,0.0,0.23125471,0.016666668,1.0,0.2
1,19,3,2,0.81354886,0.0,0.0,0.40677443,0.016666668,1.0,0.2
1,19,4,0,0.5360561,0.0,0.0,0.26802805,0.016666668,1.0,0.2
1,19,4,1,0.4331335,0.0,0.0,0.21656676,0.016666668,1.0,0.2
1,19,4,2,0.821114,0.0,0.0,0.410557,0.016666668,1.0,0.2
1,19,5,0,0.5800188,0.0,0.0,0.2900094,0.016666668,1.0,0.2
1,19,5,1,0.5471682,0.0,0.0,0.2735841,0.016666668,1.0,0.2
1,19,5,2,0.82872826,0.0,0.0,0.41436413,0.016666668,1.0,0.2
1,19,6,0,0.6394095,0.0,0.0,0.31970474,0.016666668,1.0,0.2
1,19,6,1,0.8482727,0.0,0.0,0.42413634,0.016666668,1.0,0.2
1,19,6,2,0.8426444,0.0,0.0,0.4213222,0.016666668,1.0,0.2
1,19,7,0,0.69880015,0.0,0.0,0.34940007,0.016666668,1.0,0.2
1,19,7,1,0.8881854,0.0,0.0,0.4440927,0.016666668,1.0,0.2
1,19,7,2,0.8880611,0.0,0.0,0.44403055,0.016666668,1.0,0.2
1,19,8,0,0.7011099,0.0,0.0,0.35055494,0.016666668,1.0,0.2
1,19,8,1,0.89882916,0.0,0.0,0.44941458,0.016666668,1.0,0.2
1,19,8,2,0.93348074,0.0,0.0,0.46674037,0.016666668,1.0,0.2
1,19,9,0,0.5631628,0.0,0.0,0.2815814,0.016666668,1.0,0.2
1,19,9,1,0.88019824,0.0,0.0,0.44009912,0.016666668,1.0,0.2
1,19,9,2,0.96494955,0.0,0.0,0.48247477,0.016666668,1.0,0.2
1,19,10,0,0.16237682,0.0,0.0,0.08118841,0.016666668,1.0,0.2
1,19,10,1,0.3568059,0.0,0.0,0.17840295,0.016666668,1.0,0.2
1,19,10,2,0.98247623,0.0,0.0,0.49123812,0.016666668,1.0,0.2
1,19,11,0,0.5431096,0.0,0.0,0.2715548,0.016666668,1.0,0.2
1,19,11,1,0.7521867,0.0,0.0,0.37609336,0.016666668,1.0,0.2
1,19,11,2,0.9463417,0.0,0.0,0.47317085,0.016666668,1.0,0.2
1,19,12,0,0.5436097,0.0,0.0,0.27180484,0.016666668,1.0,0.2
1,19,12,1,0.3768822,0.0,0.0,0.1884411,0.016666668,1.0,0.2
1,19,12,2,0.94475466,0.0,0.0,0.47237733,0.016666668,1.0,0.2
1,19,13,0,0.4367932,0.0,0.0,0.2183966,0.016666668,1.0,0.2
1,19,13,1,0.3438726,0.0,0.0,0.1719363,0.016666668,1.0,0.2
1,19,13,2,0.918972,0.0,0.0,0.459486,0.016666668,1.0,0.2
1,19,14,0,0.5508915,0.0,0.0,0.27544576,0.016666668,1.0,0.2
1,19,14,1,0.3108659,0.0,0.0,0.15543295,0.016666668,1.0,0.2
1,19,14,2,0.89742714,0.0,0.0,0.44871357,0.016666668,1.0,0.2
1,19,15,0,0.5639606,0.0,0.0,0.2819803,0.016666668,1.0,0.2
1,19,15,1,0.2440489,0.0,0.0,0.12202445,0.016666668,1.0,0.2
1,19,15,2,0.89706004,0.0,0.0,0.44853002,0.016666668,1.0,0.2
1,19,16,0,0.5770326,0.0,0.0,0.2885163,0.016666668,1.0,0.2
1,19,16,1,0.17047442,0.0,0.0,0.08523721,0.016666668,1.0,0.2
1,19,16,2,0.89669,0.0,0.0,0.448345,0.016666668,1.0,0.2
1,19,17,0,0.5967679,0.0,0.0,0.29838395,0.016666668,1.0,0.2
1,19,17,1,0.30870652,0.0,0.0,0.15435326,0.016666668,1.0,0.2
1,19,17,2,0.6716906,0.0,0.0,0.3358453,0.016666668,1.0,0.2
1,19,18,0,0.32583138,0.0,0.0,0.16291569,0.016666668,1.0,0.2
1,19,18,1,0.26886028,0.0,0.0,0.13443014,0.016666668,1.0,0.2
1,19,18,2,0.6746363,0.0,0.0,0.33731815,0.016666668,1.0,0.2
1,19,19,0,0.81895745,0.0,0.0,0.40947872,0.016666668,1.0,0.2
1,19,19,1,0.4836322,0.0,0.0,0.2418161,0.016666668,1.0,0.2
1,19,19,2,0.67758197,0.0,0.0,0.33879098,0.016666668,1.0,0.2
1,19,20,0,0.7425778,0.0,0.0,0.3712889,0.016666668,1.0,0.2
1,19,20,1,0.4918882,0.0,0.0,0.2459441,0.016666668,1.0,0.2
1,19,20,2,0.612511,0.0,0.0,0.3062555,0.016666668,1.0,0.2
1,19,21,0,0.66620106,0.0,0.0,0.33310053,0.016666668,1.0,0.2
1,19,21,1,0.15963754,0.0,0.0,0.07981877,0.016666668,1.0,0.2
1,19,21,2,0.47941747,0.0,0.0,0.23970874,0.016666668,1.0,0.2
1,19,22,0,0.66267145,0.0,0.0,0.33133572,0.016666668,1.0,0.2
1,19,22,1,0.1391964,0.0,0.0,0.0695982,0.016666668,1.0,0.2
1,19,22,2,0.34632397,0.0,0.0,0.17316198,0.016666668,1.0,0.2
1,19,23,0,0.73198897,0.0,0.0,0.36599448,0.016666668,1.0,0.2
1,19,23,1,0.13339782,0.0,0.0,0.06669891,0.016666668,1.0,0.2
1,19,23,2,0.33149728,0.0,0.0,0.16574864,0.016666668,1.0,0.2
1,19,24,0,0.8013065,0.0,0.0,0.40065324,0.016666668,1.0,0.2
1,19,24,1,0.12759954,0.0,0.0,0.06379977,0.016666668,1.0,0.2
1,19,24,2,0.34032854,0.0,0.0,0.17016427,0.016666668,1.0,0.2
1,19,25,0,0.86558545,0.0,0.0,0.43279272,0.016666668,1.0,0.2
1,19,25,1,0.82727706,0.0,0.0,0.41363853,0.016666668,1.0,0.2
1,19,25,2,0.3484429,0.0,0.0,0.17422146,0.016666668,1.0,0.2
1,19,26,0,0.9288555,0.0,0.0,0.46442774,0.016666668,1.0,0.2
1,19,26,1,0.3167891,0.0,0.0,0.15839455,0.016666668,1.0,0.2
1,19,26,2,0.3529814,0.0,0.0,0.1764907,0.016666668,1.0,0.2
1,19,27,0,0.9502182,0.0,0.0,0.4751091,0.016666668,1.0,0.2
1,19,27,1,0.29164237,0.0,0.0,0.14582118,0.016666668,1.0,0.2
1,19,27,2,0.4172083,0.0,0.0,0.20860416,0.016666668,1.0,0.2
1,19,28,0,0.7620442,0.0,0.0,0.3810221,0.016666668,1.0,0.2
1,19,28,1,0.3324281,0.0,0.0,0.16621405,0.016666668,1.0,0.2
1,19,28,2,0.4994996,0.0,0.0,0.2497498,0.016666668,1.0,0.2
1,19,29,0,0.57387304,0.0,0.0,0.28693652,0.016666668,1.0,0.2
1,19,29,1,0.37321672,0.0,0.0,0.18660836,0.016666668,1.0,0.2
1,19,29,2,0.612511,0.0,0.0,0.3062555,0.016666668,1.0,0.2
1,19,30,0,0.45211422,0.0,0.0,0.22605711,0.016666668,1.0,0.2
1,19,30,1,0.37615952,0.0,0.0,0.18807976,0.016666668,1.0,0.2
1,19,30,2,0.47941747,0.0,0.0,0.23970874,0.016666668,1.0,0.2
1,19,31,0,0.39677063,0.0,0.0,0.19838531,0.016666668,1.0,0.2
1,19,31,1,0.34126514,0.0,0.0,0.17063257,0.016666668,1.0,0.2
1,19,31,2,0.34632397,0.0,0.0,0.17316198,0.016666668,1.0,0.2
1,19,32,0,0.34142703,0.0,0.0,0.17071351,0.016666668,1.0,0.2
1,19,32,1,0.3063679,0.0,0.0,0.15318395,0.016666668,1.0,0.2
1,19,32,2,0.33149728,0.0,0.0,0.16574864,0.016666668,1.0,0.2
1,19,33,0,0.42325288,0.0,0.0,0.21162644,0.016666668,1.0,0.2
1,19,33,1,0.24070139,0.0,0.0,0.120350696,0.016666668,1.0,0.2
1,19,33,2,0.34032854,0.0,0.0,0.17016427,0.016666668,1.0,0.2
1,19,34,0,0.53251207,0.0,0.0,0.26625603,0.016666668,1.0,0.2
1,19,34,1,0.44946918,0.0,0.0,0.22473459,0.016666668,1.0,0.2
1,19,34,2,0.3484429,0.0,0.0,0.17422146,0.016666668,1.0,0.2
1,19,35,0,0.6157515,0.0,0.0,0.30787575,0.016666668,1.0,0.2
1,19,35,1,0.50592864,0.0,0.0,0.25296432,0.016666668,1.0,0.2
1,19,35,2,0.3529814,0.0,0.0,0.1764907,0.016666668,1.0,0.2
1,19,36,0,0.5688894,0.0,0.0,0.2844447,0.016666668,1.0,0.2
1,19,36,1,0.5743529,0.0,0.0,0.28717646,0.016666668,1.0,0.2
1,19,36,2,0.3575199,0.0,0.0,0.17875995,0.016666668,1.0,0.2
1,19,37,0,0.5220302,0.0,0.0,0.2610151,0.016666668,1.0,0.2
1,19,37,1,0.5376056,0.0,0.0,0.2688028,0.016666668,1.0,0.2
1,19,37,2,0.407981,0.0,0.0,0.2039905,0.016666668,1.0,0.2
1,19,38,0,0.4890726,0.0,0.0,0.2445363,0.016666668,1.0,0.2
1,19,38,1,0.50085825,0.0,0.0,0.25042912,0.016666668,1.0,0.2
1,19,38,2,0.5043705,0.0,0.0,0.25218526,0.016666668,1.0,0.2
1,19,39,0,0.4700225,0.0,0.0,0.23501125,0.016666668,1.0,0.2
1,19,39,1,0.57809645,0.0,0.0,0.28904822,0.016666668,1.0,0.2
1,19,39,2,0.6007571,0.0,0.0,0.30037856,0.016666668,1.0,0.2
1,20,0,0,0.6485703,0.0,0.0,0.32428515,0.016666668,1.0,0.2
1,20,0,1,0.49103543,0.0,0.0,0.24551772,0.016666668,1.0,0.2
1,20,0,2,0.9711878,0.0,0.0,0.4855939,0.016666668,1.0,0.2
1,20,1,0,0.37321672,0.0,0.0,0.18660836,0.016666668,1.0,0.2
1,20,1,1,0.48978373,0.0,0.0,0.24489187,0.016666668,1.0,0.2
1,20,1,2,0.9768999,0.0,0.0,0.48844996,0.016666668,1.0,0.2
1,20,2,0,0.16081783,0.0,0.0,0.080408916,0.016666668,1.0,0.2
1,20,2,1,0.5048706,0.0,0.0,0.2524353,0.016666668,1.0,0.2
1,20,2,2,0.9839736,0.0,0.0,0.4919868,0.016666668,1.0,0.2
1,20,3,0,0.31479156,0.0,0.0,0.15739578,0.016666668,1.0,0.2
1,20,3,1,0.22099797,0.0,0.0,0.11049899,0.016666668,1.0,0.2
1,20,3,2,0.9910444,0.0,0.0,0.4955222,0.016666668,1.0,0.2
1,20,4,0,0.3063679,0.0,0.0,0.15318395,0.016666668,1.0,0.2
1,20,4,1,0.5688894,0.0,0.0,0.2844447,0.016666668,1.0,0.2
1,20,4,2,0.9420547,0.0,0.0,0.47102734,0.016666668,1.0,0.2
1,20,5,0,0.24070139,0.0,0.0,0.120350696,0.016666668,1.0,0.2
1,20,5,1,0.80575246,0.0,0.0,0.40287623,0.016666668,1.0,0.2
1,20,5,2,0.88185465,0.0,0.0,0.44092733,0.016666668,1.0,0.2
1,20,6,0,0.7532303,0.0,0.0,0.37661514,0.016666668,1.0,0.2
1,20,6,1,0.71525437,0.0,0.0,0.35762718,0.016666668,1.0,0.2
1,20,6,2,0.81895745,0.0,0.0,0.40947872,0.016666668,1.0,0.2
1,20,7,0,0.806004,0.0,0.0,0.403002,0.016666668,1.0,0.2
1,20,7,1,0.6247562,0.0,0.0,0.3123781,0.016666668,1.0,0.2
1,20,7,2,0.7425778,0.0,0.0,0.3712889,0.016666668,1.0,0.2
1,20,8,0,0.7898157,0.0,0.0,0.39490786,0.016666668,1.0,0.2
1,20,8,1,0.61786467,0.0,0.0,0.30893233,0.016666668,1.0,0.2
1,20,8,2,0.66620106,0.0,0.0,0.33310053,0.016666668,1.0,0.2
1,20,9,0,0.6401322,0.0,0.0,0.3200661,0.016666668,1.0,0.2
1,20,9,1,0.69457966,0.0,0.0,0.34728983,0.016666668,1.0,0.2
1,20,9,2,0.66267145,0.0,0.0,0.33133572,0.016666668,1.0,0.2
1,20,10,0,0.15833873,0.0,0.0,0.07916936,0.016666668,1.0,0.2
1,20,10,1,0.59509414,0.0,0.0,0.29754707,0.016666668,1.0,0.2
1,20,10,2,0.73198897,0.0,0.0,0.36599448,0.016666668,1.0,0.2
1,20,11,0,0.5989822,0.0,0.0,0.2994911,0.016666668,1.0,0.2
1,20,11,1,0.5652268,0.0,0.0,0.2826134,0.016666668,1.0,0.2
1,20,11,2,0.9621773,0.0,0.0,0.48108864,0.016666668,1.0,0.2
1,20,12,0,0.6087183,0.0,0.0,0.30435914,0.016666668,1.0,0.2
1,20,12,1,0.3498536,0.0,0.0,0.1749268,0.016666668,1.0,0.2
1,20,12,2,0.92219806,0.0,0.0,0.46109903,0.016666668,1.0,0.2
1,20,13,0,0.27075663,0.0,0.0,0.13537832,0.016666668,1.0,0.2
1,20,13,1,0.31537262,0.0,0.0,0.15768631,0.016666668,1.0,0.2
1,20,13,2,0.85743636,0.0,0.0,0.42871818,0.016666668,1.0,0.2
1,20,14,0,0.6285807,0.0,0.0,0.31429034,0.016666668,1.0,0.2
1,20,14,1,0.28089452,0.0,0.0,0.14044726,0.016666668,1.0,0.2
1,20,14,2,0.8029571,0.0,0.0,0.40147856,0.016666668,1.0,0.2
1,20,15,0,0.66037035,0.0,0.0,0.33018517,0.016666668,1.0,0.2
1,20,15,1,0.22343777,0.0,0.0,0.111718886,0.016666668,1.0,0.2
1,20,15,2,0.79987556,0.0,0.0,0.39993778,0.016666668,1.0,0.2
1,20,16,0,0.6495965,0.0,0.0,0.32479826,0.016666668,1.0,0.2
1,20,16,1,0.16138297,0.0,0.0,0.08069149,0.016666668,1.0,0.2
1,20,16,2,0.796794,0.0,0.0,0.398397,0.016666668,1.0,0.2
1,20,17,0,0.61573994,0.0,0.0,0.30786997,0.016666668,1.0,0.2
1,20,17,1,0.334839,0.0,0.0,0.1674195,0.016666668,1.0,0.2
1,20,17,2,0.6553462,0.0,0.0,0.3276731,0.016666668,1.0,0.2
1,20,18,0,0.43735692,0.0,0.0,0.21867846,0.016666668,1.0,0.2
1,20,18,1,0.28060833,0.0,0.0,0.14030416,0.016666668,1.0,0.2
1,20,18,2,0.6725636,0.0,0.0,0.3362818,0.016666668,1.0,0.2
1,20,19,0,0.95331424,0.0,0.0,0.47665712,0.016666668,1.0,0.2
1,20,19,1,0.16182005,0.0,0.0,0.08091003,0.016666668,1.0,0.2
1,20,19,2,0.6897781,0.0,0.0,0.34488904,0.016666668,1.0,0.2
